temperature,pressure,voltage,throughput,iso_anomaly,ae_anomaly,svm_anomaly
70.55461294854933,34.433160885906226,233.75179057607244,101.85611071526131,0,0,0
64.24503211288848,30.73649604538294,238.73576393897136,108.35757734694513,0,0,0
71.87849009172837,29.234438485457147,211.06580914160713,80.88820740517811,0,0,0
66.99680655040598,24.88613412546865,219.17161621575397,100.7878807761557,0,0,0
68.54153125103362,29.750599422835517,215.50133699289833,87.38072730424501,0,0,0
66.99146693885301,32.47026955368693,215.79760925135022,99.7936919401059,0,0,0
79.26139092254469,32.83690028270289,231.85908255429862,105.71056166676708,0,0,0
69.93251387631032,31.51309519715523,206.88038454633877,113.91312116599282,0,0,0
93.53451043783954,22.98608276758724,224.66469690936307,92.49466617250252,1,0,0
74.11272456051594,24.06953529315723,227.28238107305864,95.79436155758414,0,0,0
63.89578175014489,28.514354705985795,218.5784882639818,99.2357367433957,0,0,0
71.04431797502377,29.086965386838145,228.93067826986774,92.20375118830488,0,0,0
60.201649380601125,29.061213098429956,221.4765184053745,107.82847783031406,0,0,0
63.359069755507846,31.85566907093377,232.17129921156112,99.43924363707501,0,0,0
70.98430617934562,35.95702923304452,204.77794695074147,100.97565618700837,0,0,0
73.69233289997705,30.37058760552328,216.5122473899313,104.96138501419327,0,0,0
70.85684140594985,29.349804632530613,219.28186857148967,99.42630786899673,0,0,0
69.4217585880588,29.222334560987722,193.2779261552865,93.45968697459308,0,0,0
68.49448152205356,30.373154300723144,209.14047266421466,99.49583809361226,0,0,0
62.60739004816286,27.515118718954803,211.86400745641214,93.15054912389289,0,0,0
66.40077895802645,30.360595676238166,229.48205994823348,100.8638471129319,0,0,0
67.69680614520107,31.3524370089954,212.931566536854,107.97550176641437,0,0,0
75.28561113109458,30.629058190723466,211.81921012694022,90.60017366182134,0,0,0
71.71809144784231,31.372625802014344,228.17485780656193,87.74103198846326,0,0,0
61.18479922318633,31.301242828045606,203.82089354209944,100.39399948735739,0,0,0
71.62041984697397,24.68430995326067,199.28755932556427,93.85760306604875,0,0,0
68.07458859791842,31.91061047518621,216.38407699930653,100.25396219529576,0,0,0
66.6153899984702,27.986955463012638,205.52293231921644,102.5632281648776,0,0,0
73.05838144420434,26.712482510988124,205.90320705340352,82.85051016857169,0,0,0
75.15499761247976,26.68664451643501,225.7343379168798,105.51879542126834,0,0,0
74.65640059558099,31.300624831417586,228.7597383791258,90.64265197635801,0,0,0
65.80391238388681,29.332275218325442,227.88864215852124,99.82121639548248,0,0,0
68.45393812074393,24.954093648043767,231.08776660307234,94.72494131649256,0,0,0
71.65631715701782,31.434113445576852,232.41134320014802,95.58434388172564,0,0,0
74.8777256356118,25.681175607603517,198.71409791173068,113.5516635169439,0,0,0
67.60412881077355,30.419464075554632,224.50411959929465,102.55414016636529,0,0,0
69.07170511668092,30.715496777019162,214.7039180043044,107.23750722362873,0,0,0
64.46832512996986,32.65673124508513,212.52575754009564,101.20753083362195,0,0,0
64.01896687959665,35.34505435940056,225.60414632208705,104.96010859723962,0,0,0
74.06262911197099,25.905971022298374,202.69704520104247,103.33902689714762,0,0,0
76.78120014285412,29.842578431810853,202.4889139412768,102.0356491574946,0,0,0
69.63994939209833,29.170994114867348,226.33572744081718,108.85724727331744,0,0,0
75.01766448946012,31.301249057882888,224.877860175109,101.25204363075416,0,0,0
71.80818012523817,30.647006312800855,221.3673265587151,118.28118857774164,0,0,0
66.77440122697438,28.94236127179014,211.20086595276862,107.6842525824995,0,0,0
71.80697802754207,28.677293434167435,227.43829634582124,90.88367441808248,0,0,0
77.69018283232984,26.65064743444786,226.80302892060476,98.58760232813614,0,0,0
69.82086980445024,32.96358474721953,220.85304515047454,103.17662079592534,0,0,0
77.82321827907003,31.377612544798588,208.22678958730228,100.3559746856963,0,0,0
56.901274479551276,32.75330459338541,215.74751654270494,105.49498735177734,0,0,0
74.10951252187611,29.06881159057346,228.37833677524443,106.37613363867099,0,0,0
70.43523534119086,28.02949359391671,233.27191222801787,89.12330411360828,0,0,0
68.50496324767066,26.765054800112317,216.73463396623671,110.24862035773195,0,0,0
70.45880388267751,31.076752751221978,217.50327032191737,96.02546027611164,0,0,0
60.06215542699554,26.880620326415297,218.3831089197494,95.23276395308194,0,0,0
68.90164056081244,35.54598920689965,222.74893008910973,95.20702085835568,0,0,0
71.78556285755873,26.077072256719678,214.18932699939975,106.46861124792467,0,0,0
77.38947022370758,30.820980357637506,191.05814942428415,97.86345841481771,0,0,0
67.40864890863176,34.70056412164136,231.92769001647096,94.69158684529835,0,0,0
65.95753198553406,31.79726927779143,237.9468894716255,96.6083267404517,0,0,0
67.49121478207732,30.527021137475337,213.87600140394287,85.64246672867299,0,0,0
74.57701058851038,27.094549059114314,209.33346631081227,93.26268988838811,0,0,0
71.64375554829843,25.854692434296886,218.62899477609778,90.0833316107752,0,0,0
67.3511989811648,32.310150326752755,218.12496116271228,97.84664535603287,0,0,0
72.56633716556678,34.51844172232484,229.9551857716296,105.31354616218874,0,0,0
70.4853877467402,28.683450028565485,220.54639441645037,104.43100720746581,0,0,0
74.84322495266444,26.582815477150948,212.07377169628816,110.05400398037267,0,0,0
66.48973453061323,22.625491708352946,206.8159054944195,108.27180653837297,0,0,0
68.36168926701116,27.057705469012387,228.65634184819675,95.77122628065298,0,0,0
68.0394592343392,29.65902947250288,225.9951124116425,100.1525712060297,0,0,0
62.68242525933941,34.797369722510204,230.6055987809182,99.73955124622866,0,0,0
71.48060138532288,32.019401076698905,210.31813249278906,82.79157853822491,0,0,0
71.30527636089944,30.91525621412026,238.3843689952833,90.26192370472205,0,0,0
70.02556728321231,28.799641016096608,202.56305492942764,98.6617065827911,0,0,0
68.82706433312427,28.25050284823213,227.0960102140148,98.61682851887353,0,0,0
62.923146289747926,34.216942792523895,200.904172328031,104.09860043364134,0,0,0
67.89677338617321,30.602215622275168,212.09668618301532,103.70913303628679,0,0,0
68.28642741736616,23.692197924236936,235.6102293044796,85.83445998320212,0,0,0
65.9886136538919,27.97938105630827,228.3136425447599,104.14877387566024,0,0,0
69.19357144166996,27.42535190468512,214.5377958451282,101.42869765163012,0,0,0
72.02025428407269,28.361207972467604,214.81162957178313,104.98698545315703,0,0,0
79.43092950605265,31.688731980855255,221.00622110835442,108.53492470113271,0,0,0
70.8728890641592,29.67766535461725,225.14140990760723,98.85693621769623,0,0,0
71.28775195361382,29.769403778989012,232.51579382682698,109.96470589584064,0,0,0
69.62777042116916,33.94041948397571,215.43765995391504,92.88479636885563,0,0,0
60.40614392350479,27.910616730639934,203.882149365128,92.43409503702225,0,0,0
69.86743062275391,35.592598577662045,221.5696862704876,103.43017752108433,0,0,0
70.30115104970513,27.986077225886742,215.42569162491606,97.04985963755855,0,0,0
82.31621056242643,30.267594589837714,206.99366295251554,102.09306051695175,0,0,0
69.03819517609439,29.156389213791698,222.97668915312795,115.94385695875593,0,0,0
71.50773671166806,30.370257400502883,217.86886245907212,103.14796058803181,0,0,0
69.82644115147379,31.333775985219386,223.06512206469793,101.69735631091295,0,0,0
64.15660981190234,31.30150572026663,211.0555579981282,93.04623697078522,0,0,0
75.7141140725751,27.74064800813826,224.867105303255,86.40016154700523,0,0,0
73.75966516343387,26.63125596765729,206.82901803245022,99.41962707781191,0,0,0
73.95515973521523,37.50951537271713,211.72268610303416,108.53496197286557,0,0,0
65.4530627260263,28.54804698119834,217.57085768912722,97.4164959435146,0,0,0
77.0139715546805,32.09763731601596,237.41818414959715,103.21169999364295,0,0,0
62.990744686038596,25.17707606843041,227.84825368548493,111.41197818174867,0,0,0
72.93428546900135,29.16116184028597,230.7719250426779,111.21213050584288,0,0,0
80.95227812904989,29.61840184805267,234.17077033343145,103.43052710081426,0,0,0
65.04731837434656,31.4184452097835,256.0283213581087,101.36085182925875,0,1,1
67.16851135198614,21.832637577024183,220.41589067558434,87.8509356079754,0,0,0
70.4982568254382,30.498421839234993,234.20400923129856,94.95844284658448,0,0,0
67.48262172941901,26.550775633896322,230.1263525440194,97.75395353585542,0,0,0
62.24668284466934,30.97303713358477,229.96032503307526,93.18134710852678,0,0,0
70.34281487403014,26.891012409485512,237.7423961804018,101.98762610362212,0,0,0
64.68848143136948,27.433551912223255,215.80686969015522,115.2931854678888,0,0,0
72.36796215317591,29.179117168820195,215.0131497606362,112.14209274129293,0,0,0
65.40287882883098,26.843011591190415,223.1976551348186,101.95103889464966,0,0,0
77.7496720250877,28.573396659793936,218.17300228078113,106.23547257619863,0,0,0
66.08373353831881,26.419872694370053,223.18500852998173,94.17116547715105,0,0,0
68.38969241897162,24.500488644903818,235.62748785053012,111.71271480535042,0,0,0
74.06758608684835,33.05387115728808,215.2185327729372,87.50426723243855,0,0,0
63.84567841783022,26.111853921528215,216.9532103740627,107.3026252886893,0,0,0
71.13729967302065,29.463957337176048,221.74311003526577,103.9647176815982,0,0,0
76.53571377141213,32.25867324448136,217.7168157397483,93.9531249059646,0,0,0
61.96258382719386,28.15516769245187,200.85994171986513,98.3297059460965,0,0,0
70.92316929266153,27.524502300763388,214.1987235730106,90.92597837475152,0,0,0
71.29941397124212,30.678714266002263,226.87373242237504,91.26687961758215,0,0,0
73.90911435888655,33.35380146818146,234.37546750932646,87.27156799500855,0,0,0
63.81524644560959,26.492054204740594,208.45381432462273,106.14011121760569,0,0,0
63.39771693457862,29.549556503947684,208.40717600769156,109.64275975541345,0,0,0
72.60970782808448,24.802516215098017,220.30233802717336,82.7055370894926,0,0,0
71.48492336616593,28.82039698895343,199.24404935122163,114.70644412921204,0,0,0
71.25246425172938,30.102614053614225,215.55029797012872,99.90393410690528,0,0,0
71.73224104748488,27.4361260747348,202.63957940448606,102.3188256390147,0,0,0
66.59987639210755,28.629024498524306,233.69061299842465,88.22069731531938,0,0,0
71.16126848580502,25.77531969507765,212.30668845649595,110.56660600131892,0,0,0
71.46536236649341,30.23123583414448,236.52834186339027,101.60200074533468,0,0,0
66.42824290986816,33.16708274664945,231.1352135345834,109.1106099181704,0,0,0
79.32887255572378,26.708568390688608,213.53682702302584,109.76686656518194,0,0,0
72.36916460455893,28.13198470034285,209.28040363153923,110.67899538177016,0,0,0
64.04348251398676,31.507638739362545,218.0645425083241,94.81375379318237,0,0,0
73.28276804316914,33.63627215796821,218.95353375741797,98.33630393685436,0,0,0
65.1265916488634,25.520430563373207,223.46146943952402,95.10638340216389,0,0,0
73.93542301871226,29.49364578775215,212.23456710469821,107.16077170193026,0,0,0
75.79297789503703,30.849392466958577,227.46394873522203,102.66311383490992,0,0,0
65.89658840824144,29.693830828113455,222.65328054999898,108.5531589121059,0,0,0
74.8168806462216,22.56962379936874,216.59604843284137,108.90191042445785,0,0,0
72.06390463468249,31.503270027926316,212.87959344581978,86.18192407248874,0,0,0
74.11030079997245,34.55800905327193,218.15115016901314,110.80616104443098,0,0,0
79.48396491326974,30.34998525350851,211.83098748172432,107.60688766212574,0,0,0
68.77305941998564,26.90668184011721,220.58438694883588,97.04620093451602,0,0,0
66.23131917821256,28.46061826090715,220.8543868521991,102.79834213223702,0,0,0
65.55242785187238,35.30973920296678,222.6170728347634,99.01064342733837,0,0,0
65.92094857517282,32.72988762258168,237.66242409671855,104.9284454290494,0,0,0
69.61449145292949,31.920079855152988,218.67555280300428,97.02882895436099,0,0,0
71.70575987408321,31.06923775060313,230.04597867124482,103.83141792935287,0,0,0
71.38345399665009,28.016588663427083,222.29587396975703,100.53844243727481,0,0,0
74.13591624518011,29.398286458032693,217.61755698101547,96.54244877203756,0,0,0
70.06500945938953,29.76623179296445,218.80840730048766,101.52108995921647,0,0,0
77.26767038578659,31.64872294819333,219.41173590831949,121.65175658791006,0,0,0
68.67671583381022,34.52675668280071,222.79767707728217,94.51570696139454,0,0,0
83.6008458329481,33.35501441037938,210.4067923478103,98.00045126990744,0,0,0
73.12833673882503,25.741846932611878,205.34659616555032,94.65510080293575,0,0,0
65.71421221791859,30.671984906703145,226.54297393474275,95.49426891577933,0,0,0
64.64553750969444,32.21029003550369,228.9812383258126,106.52619482708286,0,0,0
72.41236207621593,31.856580990433905,227.45635832802802,105.72705967708855,0,0,0
68.88268607337075,28.11229870983774,221.54972018556472,99.95309197342952,0,0,0
73.57000247046047,38.74232764730509,227.67224627453288,108.2103726821529,0,0,0
72.36618812286773,26.168746313006643,227.1342902601714,106.34754636395448,0,0,0
69.63585543671563,26.75043466000185,227.87629358954953,98.70132651179028,0,0,0
65.76603140965797,30.70078524378473,211.40459178657886,87.72908206564635,0,0,0
62.42576387657068,36.35040916489156,209.0304820284537,106.63826406359202,0,0,0
67.76742523966489,27.491415447887487,216.11430753247728,101.3573169680158,0,0,0
74.28199397161737,29.202514903059022,219.82615890457345,100.17778770960473,0,0,0
71.07046872065102,33.23188101904708,217.5807887286771,96.27161583992228,0,0,0
63.77130610644006,29.9464135353368,201.23309668662125,105.95719159293053,0,0,0
70.86590462925591,28.996188436409113,237.21692612135143,102.787970019428,0,0,0
71.92658689864419,31.69689870566016,217.25954011114266,98.10537565758163,0,0,0
65.58071281899433,30.817553970688778,221.72704416576954,90.19636362224871,0,0,0
70.76862552972764,33.091316356910376,232.4454899076306,108.5434328150406,0,0,0
70.29104359223,33.87440666719609,196.55027730478795,104.83924178524701,0,0,0
64.28514851084688,30.921009180016085,214.88306128088288,102.04322319956476,0,0,0
71.78893680174141,30.875198176134926,216.12882726420196,78.74580803908802,0,0,0
72.80392263184117,30.6423329468584,216.63689954549355,99.69684594307152,0,0,0
75.41525621587638,31.46739166994786,218.26513409286048,98.07037037219469,0,0,0
75.26901026017451,30.16551191361439,234.47134798444844,95.05203451956527,0,0,0
63.111653160214544,29.99817455303313,226.73458875727223,106.03388222851427,0,0,0
65.31087480042439,33.58988136248173,229.5803526862883,105.71888027333821,0,0,0
72.5751763360433,34.54834854106513,220.47120271810923,103.49459773753911,0,0,0
72.56892975456104,25.477341166099738,206.00626953854498,108.30312731814195,0,0,0
72.57523843153024,30.030063455221708,199.20302964853994,91.82161188772926,0,0,0
89.26365745327361,27.933916699664294,204.7059227676837,96.37076754584555,0,0,0
72.85445255346583,29.067085600541784,223.5976570416602,100.59833810548645,0,0,0
75.677828200903,31.207548629205963,220.31769712697636,95.02398384617668,0,0,0
74.770008817466,32.00831511462741,217.89836352443993,105.81735377362834,0,0,0
73.256956256529,29.663620669165965,216.31423093259863,95.82239321494644,0,0,0
68.42365377679828,24.25997899583159,240.11721575442746,110.38696003557403,0,0,0
73.79484610246634,27.10486325827146,211.77096409023525,92.55072478599848,0,0,0
66.13587392731215,32.6894990106005,229.2781945611606,117.05586919600493,0,0,0
68.81590696629996,21.778720733895206,220.01912936020994,116.23437884481939,0,0,0
67.57318226085448,33.562281455046,219.39060488214002,99.24197482947724,0,0,0
70.40937069693162,31.563689971933623,231.76637548616745,109.16936360740598,0,0,0
81.57329283336755,33.948528244590065,234.62530382691443,96.79657551593114,0,0,0
60.66367403704126,29.404292439357118,217.6045054311516,108.10629198585076,0,0,0
73.43130095187257,23.815783727931283,227.99202719242143,98.59217334834584,0,0,0
61.93642064405174,31.291087924519495,223.63891362150054,89.71648081193213,0,0,0
67.64034067105283,33.82395937211503,220.07437138809914,71.73745449856881,0,0,1
75.44475298483682,32.774165416540264,222.04254942657025,97.85029243143512,0,0,0
70.32140009547732,28.011925549535896,213.11991185155162,102.23250006948234,0,0,0
64.61127611035347,30.26028322638794,216.93900606668916,110.64253140828973,0,0,0
66.42348145370016,28.401491193660227,214.19364720247293,100.29300025721112,0,0,0
73.39798874467338,27.542200607431884,229.0137671642892,108.0232810777407,0,0,0
66.34816684141431,32.86616571353955,219.04798884458938,96.36846762222778,0,0,0
71.08229294790988,26.407403066204512,207.02285975384962,97.30176824374844,0,0,0
70.22785919951907,27.318550708255163,212.76562776836911,108.43228546022868,0,0,0
66.74199826197092,26.687923099582843,188.0073535478782,80.28260412264582,1,1,1
80.71972044662662,25.52925743010286,215.0550739811785,100.10387063122333,0,0,0
73.16959511159006,30.43924287552781,220.3764506509715,96.80030920355308,0,0,0
59.874287066711965,33.48450914544593,218.63864151133026,110.88488963881828,0,0,0
70.93227157384713,29.445369731264204,239.80154351531394,95.77402964016144,0,0,0
66.69106767615806,25.4827565983075,225.74906040915036,104.13267975656075,0,0,0
74.26216667398111,32.519833619226084,225.3045185308915,107.37213575467756,0,0,0
66.0373963078365,35.05710526210491,203.56730965429722,88.05923204695672,0,0,0
69.4263177926655,28.061273027560215,216.35357945882868,98.88503753380878,0,0,0
72.52493639490228,28.564337199846847,215.13337192676303,96.5469085273125,0,0,0
74.32877597085061,31.546981890250184,212.1391880119199,107.57034597463675,0,0,0
63.99851796472112,34.86562124335515,212.00119334486652,105.40065472649755,0,0,0
68.32749382079525,28.440497562824323,201.91877046058377,98.13438375952654,0,0,0
67.62527344419522,26.002650657005386,207.2414679531867,91.62073559667158,0,0,0
66.73335383713145,31.894255818817218,228.7409340276495,108.30517356816073,0,0,0
78.82727120140548,32.3972042194269,218.5708530800682,99.45877778720974,0,0,0
95.86899500608433,15.755791072990224,214.93597581725666,87.0529874746603,1,1,1
63.69558022832477,28.32560022102765,219.9458866534729,87.74095680824061,0,0,0
74.58930973527389,32.98313619297614,231.6739067870115,103.50106744058381,0,0,0
80.61078098506317,31.584108013643892,220.04210520875785,89.79355045787585,0,0,0
75.16232630275573,27.69469344928952,225.4037413093104,114.87717994882891,0,0,0
62.403150170229935,30.147284193917013,211.53395157611743,92.50343772512535,0,0,0
67.57882963566874,25.94487740392606,213.8137004925328,99.99711419714178,0,0,0
76.33455574593312,32.05767136931376,223.53976885063676,101.27289572928244,0,0,0
66.4616526719061,29.21329929185143,238.92653708337113,94.16497808610524,0,0,0
72.21909714073114,28.69286750284579,234.29774859514873,82.08138375537625,0,0,0
73.87317026714669,29.901376544542696,225.82828069456139,101.52716078092982,0,0,0
65.36534764210958,30.120923097990744,221.5143376016072,93.97408007918193,0,0,0
69.702373219691,32.68479018469668,234.01069355627172,100.93230742093155,0,0,0
53.79366329965464,31.773271593975664,227.94678323045125,99.02135158209033,0,0,0
64.87806179332856,29.53077216362159,197.0633797762934,102.10632998457443,0,0,0
68.7371592430342,32.291004449156986,209.46069152144779,112.49496096524848,0,0,0
63.76108409017575,31.20221176107484,223.38140325357932,95.63053589818303,0,0,0
78.16205651965818,28.720201091141888,202.13032434449028,96.24924276526004,0,0,0
62.84929311019684,29.625845525290543,211.0241099524314,86.67362157796887,0,0,0
67.79977756651508,29.555331333470637,213.00185056342025,98.43852839120564,0,0,0
70.65370288643045,31.515784029522607,217.43834093754165,103.27895991419973,0,0,0
77.20636644533057,28.898932155835073,217.1256979177379,96.13204097943178,0,0,0
62.8206892441028,28.8287724407351,217.10879572833173,103.33144400324393,0,0,0
75.8158187607748,35.90627192830188,228.25307517240313,98.57993179608647,0,0,0
70.05116530509794,32.81920644524131,217.34776134549466,89.58187009624808,0,0,0
65.09245674476024,27.718198006724585,216.15369867928766,102.49588056946483,0,0,0
72.31051737131635,31.712822981826594,206.50827895856483,98.35334293147986,0,0,0
70.99529847786735,30.355050196965532,230.24346201985824,100.98206257127487,0,0,0
66.99891561420603,31.174653525780283,213.28502486052514,95.46440093431667,0,0,0
70.3490104249501,30.412023973695312,209.12969671998724,94.75677981607284,0,0,0
68.0734320156912,33.56892793645571,222.1309057486897,101.25928646042372,0,0,0
70.56758672625624,31.036861033954338,212.33058737616938,98.15520070366293,0,0,0
96.70508232710829,11.28793056873733,214.74047260205705,113.79422599335412,1,1,1
77.93008408072676,33.12657173094905,222.5846017431907,106.38984409728931,0,0,0
63.810922505865754,30.699855123263617,216.73517376220443,104.36003407574151,0,0,0
80.66516687328134,30.364435737987172,243.11609375300634,98.58015358798869,0,0,0
60.23956100238749,30.942067807458344,219.25171456680803,83.79181241218792,0,0,0
69.24107452482208,29.7191729299009,226.17838218879223,93.53924057905857,0,0,0
72.94158603242288,30.027680978986407,200.58305952507055,94.82165237932546,0,0,0
71.40495933867517,28.239916233714382,211.3935086808527,97.80012490968069,0,0,0
66.88650240089703,27.746498341128365,209.1308630508329,99.73312400488037,0,0,0
68.95938874821363,27.004288840552682,210.45620276697372,105.24859972388396,0,0,0
67.53499532670584,25.824050139608772,224.15537993837003,102.18516448856052,0,0,0
67.05317621527894,27.360847915846332,230.3556506777741,109.27362553175924,0,0,0
74.24801048510513,29.477198896599223,223.44630504634512,97.504784211846,0,0,0
71.78507742982524,30.30935274733691,217.7335537643369,102.0573035533613,0,0,0
66.53545202369673,29.18611031055708,213.6914496128758,102.75075382223041,0,0,0
74.49799937716625,22.932889529617924,231.1359975118651,101.96581027486872,0,0,0
71.53649760438304,34.72375907328703,240.71255454154863,110.25512198352114,0,0,0
74.06431059419481,33.25944036867114,221.3505570478369,106.43019458197755,0,0,0
73.14814420961807,31.337279553651385,229.3936306407157,89.44477424398862,0,0,0
65.85502494538964,35.722472017659804,223.43370349795475,99.08535120752528,0,0,0
67.19909479901516,27.067907647548868,227.5550490646559,99.88821054216164,0,0,0
73.7364680256163,35.662875361878015,208.35453221889884,117.21232850956005,0,0,0
73.05185132716733,27.104357769748354,215.11863719857877,97.36167055003624,0,0,0
69.89549203017926,30.71621377587407,223.95469440045585,92.14012877331055,0,0,0
70.58663691654391,26.178488024597385,232.1249094408198,103.50660343581315,0,0,0
76.38832447894212,30.0440822866331,211.81865778362325,103.97588575699024,0,0,0
67.04214305582084,31.158499493995166,199.66700888959872,99.40981709016246,0,0,0
72.7354869058502,29.535929006596337,215.0173557355875,98.23791197623288,0,0,0
68.98903673783053,32.14163233227041,230.1013071434825,107.59123164849669,0,0,0
68.9115939838639,30.297043348461774,204.1610440891215,93.17121476592143,0,0,0
75.49388425993595,28.432755814867473,208.23080107868415,97.27237325705171,0,0,0
74.12708174494014,28.299560046592983,221.55918586051112,95.8228011030929,0,0,0
74.06754818000319,32.43274131784709,218.84028747238537,108.7511567809647,0,0,0
76.52739403577165,28.038773910579096,225.94466481553226,102.28395362629075,0,0,0
70.1050192081638,32.74620891145481,207.7127323955442,91.48004722142984,0,0,0
73.40976485647482,33.66813537849579,216.75021405831333,92.28394885389785,0,0,0
68.44866621703272,24.99385841296161,231.95185402403098,114.98732098889721,0,0,0
71.62083176244221,33.39877916190311,208.07103806363216,108.66574198485633,0,0,0
69.34928472816158,36.1812680953341,234.7691229631027,106.73240225218784,0,0,0
70.48497982496359,30.756011283605787,209.3258301411131,100.09797552778674,0,0,0
72.97578512718457,31.797252555884466,228.4938157737761,112.06778592096327,0,0,0
65.90889658383264,33.11101597310748,216.27041489786873,91.17276171217394,0,0,0
80.4619363784273,29.173553054462932,208.55091742361023,106.02374009763592,0,0,0
64.96991309250149,30.54684067061361,215.03100952847402,96.45381194779549,0,0,0
63.92905693606134,26.057401411130673,225.44929188178995,98.00885344275817,0,0,0
75.79055436750033,30.41590508559135,219.9314600509851,105.8063141186591,0,0,0
73.95831346981468,31.494335986933624,231.18469411443343,98.85153993054794,0,0,0
73.12059908526078,31.548489068779407,234.35740060934882,96.52240112430994,0,0,0
73.1417275463214,33.19627417079274,208.1696933468215,96.0387388152966,0,0,0
69.93876613576543,27.675593465593412,207.43730855089655,84.109234035911,0,0,0
65.51372814257084,28.402179729979512,206.9520622637916,106.10562895420524,0,0,0
70.37902279096863,35.686522037974065,211.00803903951982,91.94695941760965,0,0,0
66.61419144243945,29.54901487870887,231.04214520819744,114.86727524527423,0,0,0
74.87559866708875,30.600101361936986,225.60361950666734,97.69909960148006,0,0,0
69.2647130924893,29.798969874824337,214.5497242707757,110.47551837956766,0,0,0
65.87251401603744,27.534957521084934,219.88897409377165,85.52775173853856,0,0,0
68.39307079173503,34.87058763267542,234.0430550516594,105.8518641695888,0,0,0
72.06465727137812,28.416895764238184,239.0801085097912,107.90844586009449,0,0,0
67.18137723598012,26.61814342887921,222.59384333442802,110.42850907491547,0,0,0
65.88889802216784,28.647779168091745,193.40718815952602,87.77568981770709,0,0,0
71.21843605745956,23.994881994823402,222.97287094759974,94.37825090330456,0,0,0
71.22483285554361,28.046137605050454,229.34748129541347,104.61207962204864,0,0,0
67.46528412314436,27.09561420644302,222.24632315856076,101.18753583075288,0,0,0
94.92290184256828,23.836687347851942,227.26514918734784,102.34687714051068,1,0,0
71.16024968678818,27.97975728132038,223.57065374460385,97.11770715352534,0,0,0
62.75957829251338,32.66341180673655,207.65354582518134,112.40638892044552,0,0,0
62.962681128117225,34.19545197920797,211.13761566636538,120.86772358623851,0,0,0
66.40777889373783,32.343526008862796,216.78847812869844,100.83183939207271,0,0,0
68.93276424144076,29.35383513341977,230.65414778238352,103.62736996404202,0,0,0
71.55453782799002,30.42334349011678,212.3411593167938,100.44994996498254,0,0,0
77.37678108474776,25.42504517956782,224.55902633167648,110.2724271923795,0,0,0
74.2882981160101,29.598661882436282,223.03692593921198,106.63293027405449,0,0,0
69.20030735018287,27.4186845957995,235.8619726507913,91.46895543490525,0,0,0
69.90491896048655,32.08297914344789,219.58320221870585,95.09838391604283,0,0,0
64.98735317681096,37.71825716773342,202.4524158172374,91.9256256559529,0,0,0
69.90743432003805,31.49946490792143,226.4687046489678,121.55857865756408,0,0,0
68.5567068053993,24.026579553136003,241.38055211634006,105.08249426865655,0,0,0
71.61359280169044,28.91630942125688,227.12383344866456,95.23451019112174,0,0,0
65.86384528223839,30.367472776123364,212.12338408189592,94.59558367500128,0,0,0
72.59673257120586,30.262072275780792,209.18054120821034,106.44185018373528,0,0,0
77.66369456501289,27.807560623173742,210.47031166492596,107.23936119727307,0,0,0
69.45619925771571,30.735875227910807,240.03311880382046,106.38486170467529,0,0,0
72.0085586104947,26.27249748924184,216.72672559478565,96.59554113080225,0,0,0
73.45071995855557,27.1652738319448,213.3735660617197,102.44674915531343,0,0,0
67.99389764057082,31.937392924811135,218.41563355872768,100.88732078106707,0,0,0
